state,district,season,N,P,K,pH,humidity,rainfall,temperature
Puducherry,Pondicherry,kharif,79.2398,52.7391,51.1989,6.3217,81.3719,167.5612,26.7179
Puducherry,Pondicherry,rabi,79.89,47.58,39.87,6.4255,82.2728,236.1811,23.6893
Puducherry,Pondicherry,zaid,79.89,47.58,39.87,6.4255,82.2728,236.1811,23.6893
Puducherry,Yanam,kharif,74.5344,45.8694,51.1693,6.3879,81.6433,179.197,26.7266
Puducherry,Yanam,rabi,79.89,47.58,39.87,6.4255,82.2728,236.1811,23.6893
Punjab,Amritsar,kharif,96.4716,52.6195,47.0792,6.4813,71.7776,159.2549,25.229
Punjab,Amritsar,rabi,94.0812,54.5416,47.6954,6.5219,60.6499,111.9697,19.3242
Punjab,Barnala,kharif,106.7418,55.414,61.1484,6.6289,73.1141,171.9263,26.7406
Punjab,Barnala,rabi,93.2196,55.0245,48.5432,6.5095,60.418,112.7937,19.278
Punjab,Bathinda,kharif,102.3062,54.5101,55.0543,6.5521,74.3289,180.5382,26.1244
Punjab,Bathinda,rabi,93.4002,54.9999,48.5809,6.4978,60.314,113.5879,19.3441
Punjab,Faridkot,kharif,102.7944,54.8941,57.301,6.5705,74.2682,188.8572,26.1622
Punjab,Faridkot,rabi,94.6823,54.5498,49.1562,6.5188,60.8744,114.5049,19.4858
Punjab,Fatehgarh Sahib,kharif,96.1619,52.833,47.9422,6.4996,72.6247,161.3994,25.2011
Punjab,Fatehgarh Sahib,rabi,93.1666,54.8967,48.2534,6.4751,60.8186,111.8268,19.3778
Punjab,Fazilka,kharif,112.0574,55.2419,60.8199,6.6045,71.7627,164.7559,26.5773
Punjab,Fazilka,rabi,94.3652,55.1638,48.5696,6.4934,60.5751,112.3841,19.3003
Punjab,Firozepur,kharif,102.5304,54.0527,57.0049,6.5907,74.3851,185.2147,26.1171
Punjab,Firozepur,rabi,93.527,54.2475,48.4268,6.4868,60.7821,113.4506,19.2796
Punjab,Gurdaspur,kharif,95.8146,52.6183,46.2166,6.4906,71.5519,157.5143,25.0554
Punjab,Gurdaspur,rabi,93.1282,54.3817,47.5557,6.5179,60.6699,111.8708,19.541
Punjab,Hoshiarpur,kharif,95.3396,53.1537,46.5217,6.4987,71.9017,156.1819,24.9752
Punjab,Hoshiarpur,rabi,92.8838,54.5183,48.0973,6.5003,60.7687,114.078,19.5841
Punjab,Jalandhar,kharif,95.9809,53.0084,46.3132,6.4698,71.9981,156.9235,25.0975
Punjab,Jalandhar,rabi,94.3719,54.6969,48.3016,6.4918,61.3302,111.1705,19.2811
Punjab,Kapurthala,kharif,96.7894,52.4141,46.3944,6.4787,72.1243,156.0768,24.8398
Punjab,Kapurthala,rabi,94.8141,55.0903,48.4632,6.4969,60.5326,113.5164,19.5606
Punjab,Ludhiana,kharif,96.1526,52.3531,46.1208,6.5036,71.6521,157.3772,25.0706
Punjab,Ludhiana,rabi,93.0333,55.5457,47.8596,6.4894,60.4528,113.0462,19.4339
Punjab,Mansa,kharif,101.3047,54.0735,56.3894,6.5743,74.6578,185.2422,26.2341
Punjab,Mansa,rabi,93.3038,55.4855,48.3642,6.5125,60.8798,114.4105,19.3982
Punjab,Moga,kharif,99.9482,54.1952,54.9517,6.5499,74.4037,178.6533,25.9156
Punjab,Moga,rabi,94.0698,55.4512,47.6167,6.4905,61.4347,114.0565,19.2898
Punjab,Muktsar,kharif,103.6822,54.2907,55.7966,6.5691,74.651,183.2623,26.0101
Punjab,Muktsar,rabi,93.5465,54.882,47.4516,6.5194,61.0933,112.5001,19.6498
Punjab,Nawanshahr,kharif,97.633,52.9124,46.6384,6.4901,72.1627,155.658,25.1213
Punjab,Nawanshahr,rabi,93.9448,54.2786,48.3681,6.5076,60.4641,112.1026,19.3237
Punjab,Pathankot,kharif,107.1013,54.888,56.6555,6.5781,70.4443,153.6719,26.6515
Punjab,Pathankot,rabi,93.3753,54.971,48.5052,6.4954,60.7309,112.4924,19.4034
Punjab,Patiala,kharif,96.3195,52.7558,46.4431,6.4853,72.165,157.6998,25.0643
Punjab,Patiala,rabi,93.2488,55.0921,48.2022,6.4859,61.2838,111.9364,19.6106
Punjab,Rupnagar,kharif,96.2087,52.4504,46.2926,6.4648,71.6748,156.4045,25.1228
Punjab,Rupnagar,rabi,93.2737,54.7034,48.1826,6.5061,60.8438,112.4018,19.372
Punjab,S,kharif,99.165,53.8911,51.7051,6.5417,71.1366,154.5586,25.6491
Punjab,S,rabi,93.9932,54.3439,48.2604,6.5002,60.554,114.4399,19.6885
Punjab,Sangrur,kharif,96.5502,53.2008,48.5919,6.5023,72.5241,165.3827,25.3239
Punjab,Sangrur,rabi,93.8133,54.8881,48.7707,6.4998,60.7843,111.4664,19.7471
Punjab,Shahid Bhagat Singh Nagar,kharif,117.2593,60.5299,68.5385,6.6721,68.7421,145.6235,28.1536
Punjab,Shahid Bhagat Singh Nagar,rabi,93.3196,55.1127,47.8484,6.4832,61.1099,113.9066,19.4496
Punjab,Tarn Taran,kharif,102.056,54.6157,53.0895,6.5588,72.0055,158.8393,26.0557
Punjab,Tarn Taran,rabi,94.9162,54.8712,47.4862,6.473,60.2643,113.7334,19.261
Rajasthan,Ajmer,kharif,70.3659,44.9947,32.4079,6.586,63.7445,123.0123,26.5399
Rajasthan,Ajmer,rabi,80.2339,51.0619,38.5539,6.6553,58.5631,97.6984,19.0971
Rajasthan,Ajmer,zaid,76.3425,46.7669,61.1441,6.4104,66.4663,135.8053,28.0028
Rajasthan,Alwar,kharif,69.5529,45.0542,32.1536,6.5839,64.0549,124.5472,26.615
Rajasthan,Alwar,rabi,80.4087,51.0098,38.9222,6.7038,58.4829,96.637,18.9651
Rajasthan,Alwar,zaid,74.5969,46.1627,59.9533,6.4099,67.5465,145.9613,28.3659
Rajasthan,Banswara,kharif,70.3081,45.5383,32.68,6.5611,64.2163,123.2916,26.5315
Rajasthan,Banswara,rabi,80.8314,50.7344,38.7919,6.6866,57.9779,96.4921,18.8615
Rajasthan,Banswara,zaid,73.797,47.4113,59.9892,6.4175,66.3139,148.4803,27.5549
Rajasthan,Baran,kharif,70.4426,45.8487,32.9221,6.5747,64.5037,124.046,26.5067
Rajasthan,Baran,rabi,79.6883,51.0182,39.0868,6.6952,58.6736,97.5173,18.952
Rajasthan,Baran,zaid,74.8873,46.0087,62.1737,6.4375,68.5333,140.7057,27.931
Rajasthan,Barmer,kharif,67.7355,44.4477,30.6661,6.6103,59.3707,98.1036,27.2645
Rajasthan,Barmer,rabi,81.6311,51.1179,38.8331,6.698,58.2811,96.9089,18.7101
Rajasthan,Barmer,zaid,74.3839,47.3161,61.9679,6.4233,66.0274,134.7555,27.8702
Rajasthan,Bharatpur,kharif,69.8232,45.207,32.4096,6.5749,64.1853,124.7047,26.6145
Rajasthan,Bharatpur,rabi,80.5789,50.9151,38.9251,6.7069,57.8587,97.0191,18.6137
Rajasthan,Bharatpur,zaid,77.6114,45.0865,61.4483,6.399,67.1327,139.1515,28.0329
Rajasthan,Bhilwara,kharif,70.5154,45.2478,32.421,6.5923,63.9206,124.0316,26.6486
Rajasthan,Bhilwara,rabi,79.8248,51.0245,38.4987,6.6845,57.8588,97.0964,18.9091
Rajasthan,Bhilwara,zaid,76.3061,45.3249,61.2614,6.4486,67.7363,145.3383,27.5352
Rajasthan,Bikaner,kharif,68.8628,44.2661,33.4922,6.6139,62.7303,121.3754,27.2706
Rajasthan,Bikaner,rabi,80.3661,51.5762,39.0401,6.6695,57.9695,96.5302,18.7322
Rajasthan,Bikaner,zaid,73.1661,47.0987,61.8032,6.3912,67.7467,136.1611,28.2046
Rajasthan,Bundi,kharif,70.2629,45.1051,32.2182,6.5742,63.4361,122.6422,26.4478
Rajasthan,Bundi,rabi,79.9389,51.7445,38.7794,6.6588,58.1856,98.6014,18.6405
Rajasthan,Bundi,zaid,74.6281,47.3737,58.5064,6.4295,66.5811,140.1393,27.8701
Rajasthan,Chittorgarh,kharif,70.8482,45.4964,32.7016,6.5701,64.2038,123.3036,26.5189
Rajasthan,Chittorgarh,rabi,79.6387,50.9784,39.1954,6.7016,58.0619,97.9365,18.8468
Rajasthan,Chittorgarh,zaid,79.8768,46.7203,61.302,6.4247,68.3489,140.3203,27.8462
Rajasthan,Churu,kharif,66.4515,43.5922,32.7153,6.6875,57.7333,100.3479,28.2221
Rajasthan,Churu,rabi,79.7915,51.6846,39.1155,6.6706,58.0923,97.381,18.6176
Rajasthan,Churu,zaid,74.3537,45.3284,63.3432,6.4096,67.1606,137.111,28.2977
Rajasthan,Dausa,kharif,68.0076,44.788,31.2486,6.588,60.7306,104.0385,27.0798
Rajasthan,Dausa,rabi,79.1801,51.5002,38.8153,6.6729,57.8533,97.4756,18.7462
Rajasthan,Dausa,zaid,75.3717,47.0679,61.5923,6.4138,66.3467,136.6293,27.852
Rajasthan,Dholpur,kharif,69.646,44.2362,32.9287,6.6052,63.5615,126.1892,26.8252
Rajasthan,Dholpur,rabi,81.1789,50.697,38.7343,6.6847,57.8382,97.8719,18.876
Rajasthan,Dholpur,zaid,73.4568,46.4151,58.6899,6.3736,68.0942,140.4974,27.9638
Rajasthan,Dungarpur,kharif,70.441,45.3018,32.5368,6.5555,63.9313,122.685,26.494
Rajasthan,Dungarpur,rabi,80.3951,51.1143,39.385,6.6948,58.4183,97.8963,19.0117
Rajasthan,Dungarpur,zaid,75.4048,45.9391,61.4571,6.3944,67.8194,134.1314,27.5985
Rajasthan,Ganganagar,kharif,70.0362,44.7727,32.561,6.5703,63.6757,123.2691,26.5413
Rajasthan,Ganganagar,rabi,80.4349,50.5018,39.0089,6.6771,58.1484,96.9624,18.8338
Rajasthan,Ganganagar,zaid,77.2039,45.5849,60.5231,6.4447,66.2995,143.0274,28.1968
Rajasthan,Hanumangarh,kharif,69.768,45.0416,32.5575,6.5843,63.9046,124.3771,26.6843
Rajasthan,Hanumangarh,rabi,79.9052,51.4124,39.2512,6.7079,57.7885,99.523,18.6806
Rajasthan,Hanumangarh,zaid,72.8279,46.743,61.1247,6.4642,66.4453,143.2623,27.5711
Rajasthan,Jaipur,kharif,68.5945,44.6116,30.8569,6.6179,60.1847,100.4046,27.1202
Rajasthan,Jaipur,rabi,80.1957,51.6662,39.066,6.6948,57.7932,97.5906,18.9111
Rajasthan,Jaipur,zaid,77.6121,46.5597,61.529,6.4166,68.2058,145.4081,27.7401
Rajasthan,Jaisalmer,kharif,65.5219,43.1329,33.303,6.7222,58.268,100.0623,28.7512
Rajasthan,Jaisalmer,rabi,80.1866,50.6559,38.9413,6.6768,57.9113,98.2046,18.8576
Rajasthan,Jaisalmer,zaid,77.7785,46.6912,63.5998,6.4139,66.896,146.4875,28.2293
Rajasthan,Jalore,kharif,68.1684,44.3973,30.7916,6.6178,59.4189,95.9837,27.3249
Rajasthan,Jalore,rabi,80.8626,50.8179,38.8015,6.6697,57.4225,97.4595,18.809
Rajasthan,Jalore,zaid,74.9101,45.1959,64.2198,6.4736,67.0041,140.337,27.6017
Rajasthan,Jhalawar,kharif,70.1222,44.9727,32.6066,6.5902,63.4033,123.1801,26.5873
Rajasthan,Jhalawar,rabi,81.1487,50.7357,38.707,6.7199,57.7071,97.3482,18.6991
Rajasthan,Jhalawar,zaid,73.9877,46.6892,61.2265,6.4232,66.8091,141.3439,27.9559
Rajasthan,Jhunjhunu,kharif,65.4964,43.8452,32.3703,6.6741,58.8314,97.988,27.9762
Rajasthan,Jhunjhunu,rabi,81.292,51.0588,38.7513,6.6982,58.5793,94.5849,18.8315
Rajasthan,Jhunjhunu,zaid,75.4892,46.3108,60.3219,6.4508,67.0744,143.8987,28.4468
Rajasthan,Jodhpur,kharif,67.7098,44.4116,30.7057,6.6033,59.3889,97.4125,27.2679
Rajasthan,Jodhpur,rabi,80.4004,51.0975,38.9407,6.6863,58.115,99.6006,18.8559
Rajasthan,Jodhpur,zaid,75.0601,45.2683,59.8622,6.4371,67.4112,140.2363,27.2787
Rajasthan,Karauli,kharif,70.5558,45.5383,32.649,6.5557,63.8722,122.3484,26.5372
Rajasthan,Karauli,rabi,81.2233,50.9494,39.0903,6.6809,57.7837,98.4473,18.956
Rajasthan,Karauli,zaid,73.2922,45.6419,60.9397,6.3662,67.4931,139.8777,27.6257
Rajasthan,Kota,kharif,70.1465,45.1355,32.4386,6.5769,64.3366,122.6343,26.5521
Rajasthan,Kota,rabi,80.1531,50.6544,38.6799,6.6814,58.4391,98.8821,18.9058
Rajasthan,Kota,zaid,74.8702,44.8345,59.3926,6.4347,66.5745,131.974,27.6005
Rajasthan,Nagaur,kharif,67.3587,44.5669,30.6028,6.6185,59.2482,97.4436,27.1093
Rajasthan,Nagaur,rabi,80.0873,51.2179,38.6664,6.6754,58.3051,96.9303,18.8265
Rajasthan,Nagaur,zaid,75.8463,46.7608,62.2773,6.4617,67.2689,141.4929,28.0386
Rajasthan,Pali,kharif,67.7886,44.6004,30.7556,6.6117,59.7251,98.7971,27.2366
Rajasthan,Pali,rabi,80.2123,51.3281,39.1037,6.685,58.9593,99.4174,18.9723
Rajasthan,Pali,zaid,75.5835,45.1259,59.4704,6.4787,67.5105,137.8545,27.9695
Rajasthan,Pratapgarh,kharif,68.2679,44.5835,33.1766,6.6158,62.3723,115.6573,27.323
Rajasthan,Pratapgarh,rabi,78.9724,50.8561,38.9537,6.718,58.7653,95.9513,18.7847
Rajasthan,Pratapgarh,zaid,75.7465,44.8027,61.6911,6.4961,66.8532,145.4097,27.7252
Rajasthan,Rajsamand,kharif,70.8138,45.2474,32.7192,6.5678,63.5571,123.7952,26.6219
Rajasthan,Rajsamand,rabi,78.5678,51.2863,38.7469,6.6786,58.2321,97.2819,18.9855
Rajasthan,Rajsamand,zaid,74.3593,46.3259,61.9687,6.4194,68.7921,140.7239,27.9229
Rajasthan,Sawai Madhopur,kharif,70.3221,44.9237,32.2014,6.5732,63.7206,121.8079,26.7329
Rajasthan,Sawai Madhopur,rabi,79.914,51.135,38.9079,6.6706,57.5764,98.0823,18.7915
Rajasthan,Sawai Madhopur,zaid,76.8165,45.9965,60.1987,6.412,67.3829,139.8923,28.2067
Rajasthan,Sikar,kharif,68.0292,44.7851,30.8494,6.6149,59.1789,97.7647,27.3349
Rajasthan,Sikar,rabi,79.7681,50.7815,38.7289,6.6941,57.9129,97.9547,18.5737
Rajasthan,Sikar,zaid,76.9743,48.24,65.1387,6.4615,67.5445,136.2231,27.2895
Rajasthan,Sirohi,kharif,69.7817,45.0067,32.1196,6.5409,62.5732,114.0949,26.8668
Rajasthan,Sirohi,rabi,80.9165,51.119,38.7339,6.7168,58.4722,98.0217,18.9485
Rajasthan,Sirohi,zaid,75.3925,45.0759,61.8271,6.6121,66.6393,138.7983,28.0418
Rajasthan,Tonk,kharif,69.5287,44.4697,31.6782,6.6122,62.6693,115.6372,26.8365
Rajasthan,Tonk,rabi,80.3864,51.0437,39.0256,6.7152,57.7243,98.1188,18.8695
Rajasthan,Tonk,zaid,75.9135,46.8239,61.3559,6.5129,67.0582,143.5435,28.4495
Rajasthan,Udaipur,kharif,70.6467,45.5954,32.546,6.5604,64.3184,123.0359,26.6476
Rajasthan,Udaipur,rabi,80.6036,51.7013,38.9665,6.7035,58.0727,97.6497,18.7668
Rajasthan,Udaipur,zaid,76.254,46.3669,59.6644,6.4814,67.9039,136.6913,28.0469
Sikkim,East District,kharif,78.8013,48.0196,29.6069,6.3333,73.4916,158.7917,23.0248
Sikkim,East District,rabi,93.3863,53.434,53.6613,6.5554,63.0058,114.6532,19.28
Sikkim,North District,kharif,78.825,48.01,29.83,6.3353,73.6825,160.4741,23.0393
Sikkim,North District,rabi,93.4497,54.1118,53.336,6.5349,62.8523,115.6483,19.3524
Sikkim,South District,kharif,78.825,48.01,29.83,6.3353,73.6825,160.4741,23.0393
Sikkim,South District,rabi,93.0006,54.5747,53.3078,6.5284,63.5156,117.9001,19.4514
Sikkim,West District,kharif,78.7766,48.0295,29.3736,6.3312,73.2921,157.0328,23.0097
Sikkim,West District,rabi,93.1142,53.4102,53.4083,6.5215,62.5079,117.0901,19.5369
Tamil Nadu,Ariyalur,kharif,85.3496,55.4566,54.0033,6.4338,74.2636,143.9654,27.015
Tamil Nadu,Ariyalur,rabi,88.9379,55.6429,60.7608,6.4655,68.6784,118.698,22.5999
Tamil Nadu,Ariyalur,zaid,75.6756,46.4917,59.4155,6.4308,71.3912,158.0754,27.7447
Tamil Nadu,Chengalpattu,kharif,96.2311,58.9366,67.4269,6.6091,70.7475,141.013,28.2927
Tamil Nadu,Chengalpattu,rabi,91.186,57.8365,69.035,6.5228,67.8807,112.5135,22.4158
Tamil Nadu,Chengalpattu,zaid,73.7027,48.1685,64.7519,6.4389,69.1214,139.8005,27.8929
Tamil Nadu,Chennai,kharif,95.7352,59.6104,65.8939,6.612,70.6916,141.0543,28.2842
Tamil Nadu,Chennai,rabi,92.9105,57.7995,69.1586,6.5579,68.3151,112.9277,22.3152
Tamil Nadu,Chennai,zaid,76.0353,46.4061,63.5906,6.4016,70.7137,147.8991,28.9167
Tamil Nadu,Coimbatore,kharif,83.3495,54.2309,49.089,6.3804,75.6106,145.0593,26.4709
Tamil Nadu,Coimbatore,rabi,89.5051,55.9792,60.5631,6.4798,68.1499,116.657,22.7622
Tamil Nadu,Coimbatore,zaid,73.8222,46.4141,60.2754,6.4154,70.6055,153.4759,28.0124
Tamil Nadu,Cuddalore,kharif,83.2181,53.9154,48.7039,6.3724,75.6375,144.8264,26.4202
Tamil Nadu,Cuddalore,rabi,89.6088,56.2339,60.1958,6.4678,68.5035,116.428,22.757
Tamil Nadu,Cuddalore,zaid,74.9159,47.709,57.6458,6.4334,71.4429,156.1832,27.3306
Tamil Nadu,Dharmapuri,kharif,83.1076,53.6732,48.9692,6.3715,75.4541,145.5165,26.4178
Tamil Nadu,Dharmapuri,rabi,88.5004,56.5762,60.2801,6.4859,69.1085,115.4935,22.8604
Tamil Nadu,Dharmapuri,zaid,72.9774,48.5677,59.4916,6.3757,71.3423,160.8357,27.6254
Tamil Nadu,Dindigul,kharif,82.8449,53.7301,49.3946,6.3749,75.7516,146.1464,26.5252
Tamil Nadu,Dindigul,rabi,88.6257,56.4558,60.1968,6.473,68.526,119.198,22.3958
Tamil Nadu,Dindigul,zaid,74.6004,47.5122,61.6153,6.4077,71.2442,158.8699,28.0239
Tamil Nadu,Erode,kharif,83.1708,53.9475,49.3941,6.3952,75.4592,145.5433,26.351
Tamil Nadu,Erode,rabi,88.4379,56.6356,59.4907,6.4833,68.6764,116.2146,22.5415
Tamil Nadu,Erode,zaid,75.8378,45.524,59.7433,6.4012,72.0062,158.3602,27.9851
Tamil Nadu,Kallakurichi,kharif,95.5246,58.1416,66.4561,6.6139,70.7663,140.1534,28.2341
Tamil Nadu,Kallakurichi,rabi,90.7874,58.1592,70.7995,6.5262,67.2112,115.712,22.6053
Tamil Nadu,Kallakurichi,zaid,73.1979,46.8898,59.1489,6.4619,69.135,140.6535,28.3117
Tamil Nadu,Kanchipuram,kharif,83.0626,53.9987,51.0224,6.3726,76.7234,150.0848,26.8122
Tamil Nadu,Kanchipuram,rabi,88.7266,56.8334,60.9143,6.5008,68.7282,116.4618,22.7684
Tamil Nadu,Kanchipuram,zaid,75.8944,45.7533,56.9671,6.4102,71.0351,156.9204,27.6054
Tamil Nadu,Kanniyakumari,kharif,84.0011,54.3524,52.5725,6.3779,76.7462,153.7094,26.9139
Tamil Nadu,Kanniyakumari,rabi,89.6637,57.1216,62.1652,6.495,68.5583,118.2594,22.7522
Tamil Nadu,Kanniyakumari,zaid,75.8723,46.7798,59.331,6.4737,70.9733,158.6326,27.3935
Tamil Nadu,Karur,kharif,82.751,54.0584,49.7107,6.373,75.6769,144.673,26.4747
Tamil Nadu,Karur,rabi,89.4469,55.8861,59.7326,6.4889,68.9381,116.9932,22.5567
Tamil Nadu,Karur,zaid,75.9796,46.0689,57.8367,6.4545,71.3232,159.7279,27.6975
Tamil Nadu,Krishnagiri,kharif,84.3885,53.9485,50.9273,6.3869,75.307,144.8149,26.5971
Tamil Nadu,Krishnagiri,rabi,89.012,57.2168,60.7841,6.4792,68.7643,115.6118,22.7363
Tamil Nadu,Krishnagiri,zaid,75.1587,46.7473,57.59,6.3437,70.927,156.0577,27.1402
Tamil Nadu,Madurai,kharif,82.7875,53.8161,49.1672,6.3766,75.7538,146.5121,26.5292
Tamil Nadu,Madurai,rabi,89.2418,55.6869,60.2591,6.4793,68.612,117.5774,22.7533
Tamil Nadu,Madurai,zaid,77.7893,46.4031,59.0226,6.4408,71.0857,154.605,27.5632
Tamil Nadu,Nagapattinam,kharif,82.7308,53.646,49.9645,6.3665,76.1301,148.8217,26.6244
Tamil Nadu,Nagapattinam,rabi,88.7991,55.9099,61.0087,6.489,68.2211,116.4931,22.8638
Tamil Nadu,Nagapattinam,zaid,75.8842,47.6389,59.2247,6.349,70.8452,157.3255,27.8014
Tamil Nadu,Namakkal,kharif,83.1243,53.6324,49.1642,6.3793,75.6346,146.4337,26.5037
Tamil Nadu,Namakkal,rabi,90.9604,56.4579,60.3732,6.4769,68.3531,117.7681,22.7336
Tamil Nadu,Namakkal,zaid,73.1225,46.4147,60.3493,6.396,71.1007,152.9706,27.6235
Tamil Nadu,Perambalur,kharif,83.0689,53.7162,49.1837,6.367,75.4173,146.2058,26.4983
Tamil Nadu,Perambalur,rabi,88.6717,55.4515,61.0446,6.4857,68.5594,116.5594,22.5212
Tamil Nadu,Perambalur,zaid,73.1737,46.6155,61.4533,6.4304,72.3199,160.2961,27.5378
Tamil Nadu,Pudukkottai,kharif,82.5801,53.8986,49.0876,6.379,75.9196,146.087,26.5476
Tamil Nadu,Pudukkottai,rabi,88.9867,55.9705,60.0661,6.4673,68.12,116.4012,22.7656
Tamil Nadu,Pudukkottai,zaid,74.7296,46.457,61.9269,6.4633,72.8916,160.4985,27.9273
Tamil Nadu,Ramanathapuram,kharif,82.8946,54.8009,51.9295,6.3802,76.3099,148.7258,26.9191
Tamil Nadu,Ramanathapuram,rabi,89.5518,57.0837,61.0757,6.4812,68.2197,113.7518,22.771
Tamil Nadu,Ramanathapuram,zaid,76.8001,48.1675,63.7966,6.4376,69.5625,145.4441,28.7353
Tamil Nadu,Ranipet,kharif,94.7068,57.6257,66.2551,6.6175,70.9173,140.8674,28.2471
Tamil Nadu,Ranipet,rabi,92.2786,58.0474,68.4319,6.543,68.034,110.8443,22.5471
Tamil Nadu,Ranipet,zaid,73.1204,46.5935,64.3256,6.3407,68.8597,144.8326,28.705
Tamil Nadu,Salem,kharif,82.9371,53.6776,49.1172,6.3689,75.6431,146.7848,26.3854
Tamil Nadu,Salem,rabi,89.6732,55.7622,59.1398,6.4605,67.9025,116.662,22.5904
Tamil Nadu,Salem,zaid,75.1037,47.2426,59.3817,6.3883,71.1205,154.6082,27.5109
Tamil Nadu,Sivaganga,kharif,82.6909,54.2587,49.2151,6.3793,75.5818,147.3359,26.4015
Tamil Nadu,Sivaganga,rabi,89.8988,56.1235,59.9919,6.4867,68.7385,117.4724,22.8666
Tamil Nadu,Sivaganga,zaid,74.6559,47.0547,59.3506,6.4363,71.4001,152.6232,27.1006
Tamil Nadu,Tenkasi,kharif,94.71,58.7689,66.0584,6.6027,70.4169,141.1821,28.3498
Tamil Nadu,Tenkasi,rabi,91.2725,59.0715,70.0152,6.5045,67.8141,115.5468,22.4834
Tamil Nadu,Tenkasi,zaid,75.1915,45.2265,65.2151,6.3179,69.8375,145.4129,28.0321
Tamil Nadu,Thanjavur,kharif,82.8592,53.9198,48.7111,6.3788,75.7541,146.0221,26.4686
Tamil Nadu,Thanjavur,rabi,89.0674,55.6811,58.9247,6.5005,68.2582,116.0136,22.7258
Tamil Nadu,Thanjavur,zaid,76.7715,47.4724,58.4351,6.4199,71.5664,156.4236,27.5987
Tamil Nadu,The Nilgiris,kharif,85.3034,55.3719,54.0864,6.4039,76.9355,155.1869,26.9993
Tamil Nadu,The Nilgiris,rabi,91.345,58.7762,67.499,6.5283,68.1638,115.386,22.6182
Tamil Nadu,The Nilgiris,zaid,74.224,47.0258,63.019,6.4183,68.966,139.7803,28.3123
Tamil Nadu,Theni,kharif,83.7799,53.734,49.2052,6.3741,75.5871,146.7804,26.4092
Tamil Nadu,Theni,rabi,90.1266,56.2164,60.7289,6.4493,68.4966,117.3993,22.5781
Tamil Nadu,Theni,zaid,75.411,45.3308,57.5125,6.3599,70.7787,155.9031,27.892
Tamil Nadu,Thiruvallur,kharif,84.1875,54.2737,51.6985,6.3842,76.7908,150.3458,26.7794
Tamil Nadu,Thiruvallur,rabi,89.8456,56.3361,60.4156,6.4828,67.954,117.8144,22.7434
Tamil Nadu,Thiruvallur,zaid,75.4404,45.7518,58.7622,6.3755,70.9239,160.625,27.7061
Tamil Nadu,Thiruvarur,kharif,83.061,54.105,52.2036,6.381,76.5772,154.1403,26.8593
Tamil Nadu,Thiruvarur,rabi,90.2222,56.6414,62.971,6.5012,67.7645,117.9245,22.546
Tamil Nadu,Thiruvarur,zaid,77.3246,47.0554,56.5168,6.4236,71.8903,157.1849,27.8621
Tamil Nadu,Thoothukudi,kharif,83.6339,54.0069,50.3567,6.3846,75.7491,148.6867,26.4457
Tamil Nadu,Thoothukudi,rabi,89.3639,56.7852,62.046,6.485,67.981,115.4718,22.7164
Tamil Nadu,Thoothukudi,zaid,76.7721,45.9157,58.0139,6.4151,70.0369,154.9365,27.8827
Tamil Nadu,Tiruchirappalli,kharif,83.4824,53.5529,48.8806,6.3696,75.9054,147.0676,26.517
Tamil Nadu,Tiruchirappalli,rabi,89.1205,56.5207,60.9379,6.4632,69.164,114.8859,22.7094
Tamil Nadu,Tiruchirappalli,zaid,73.2487,47.8727,57.2935,6.4149,71.3851,156.6947,27.3188
Tamil Nadu,Tirunelveli,kharif,83.2763,53.7227,49.1544,6.3702,75.8631,146.5123,26.4833
Tamil Nadu,Tirunelveli,rabi,88.3256,55.9357,60.3911,6.5019,68.9114,115.959,22.7891
Tamil Nadu,Tirunelveli,zaid,74.8236,45.6531,57.4759,6.4512,71.0308,152.6792,27.4642
Tamil Nadu,Tirupathur,kharif,95.0769,57.6235,67.0132,6.609,70.2196,136.8307,28.1682
Tamil Nadu,Tirupathur,rabi,92.0441,58.4552,68.386,6.5357,68.1597,113.9225,22.5494
Tamil Nadu,Tirupathur,zaid,72.7917,47.0556,63.2951,6.3695,69.2918,141.9917,28.1849
Tamil Nadu,Tiruppur,kharif,86.7748,54.9965,54.6742,6.466,73.9181,140.2683,27.235
Tamil Nadu,Tiruppur,rabi,88.3884,55.7868,60.4731,6.4944,68.7109,116.3293,22.4922
Tamil Nadu,Tiruppur,zaid,77.4828,47.0819,60.8459,6.3746,72.2292,160.468,28.0552
Tamil Nadu,Tiruvannamalai,kharif,83.6403,53.9393,49.2819,6.3791,75.4475,146.3308,26.3669
Tamil Nadu,Tiruvannamalai,rabi,88.6488,55.6706,60.9766,6.4632,68.7238,114.8538,22.285
Tamil Nadu,Tiruvannamalai,zaid,77.5899,46.0182,62.2953,6.4411,72.4521,156.7736,27.2592
Tamil Nadu,Tuticorin,kharif,94.656,58.1038,65.8525,6.5912,70.8047,139.8609,28.2183
Tamil Nadu,Tuticorin,rabi,91.8589,57.5881,67.274,6.5139,68.6275,117.1764,22.7638
Tamil Nadu,Tuticorin,zaid,77.3124,45.9849,61.6645,6.3256,70.1602,146.8014,28.651
Tamil Nadu,Vellore,kharif,83.0448,53.8925,48.6893,6.3977,75.7364,146.1546,26.4263
Tamil Nadu,Vellore,rabi,89.6687,56.0144,60.3938,6.4696,68.4374,115.9317,22.7667
Tamil Nadu,Vellore,zaid,76.2271,47.1587,57.6347,6.4343,71.9759,155.6485,27.9542
Tamil Nadu,Villupuram,kharif,83.3028,53.4962,49.823,6.3891,75.9622,147.484,26.5007
